CODMOVCLI|NUMDOC|TIPO|CODVEN|EMISION|VENCE|IMPORTE|REFER|CONCEPTO
00000039|D0010452|FC|02|17/1/2024|16/2/2024|468,05||FACTURA D0010452
00000105|D0010218|FC|04|5/12/2023|8/2/2024|354,46||FACTURA D0010218
00000229|D0010240|FC|04|6/12/2023|8/2/2024|468,08||FACTURA D0010240
00000229|D0010239|FC|04|6/12/2023|8/2/2024|494,33||FACTURA D0010239
00000331|D0010263|FC|04|8/12/2023|8/2/2024|828,52||FACTURA D0010263
00000395|D0010188|FC|04|30/11/2023|8/2/2024|307,09||FACTURA D0010188
00000429|D0010228|FC|04|6/12/2023|8/2/2024|763,56||FACTURA D0010228
00000429|D0010229|FC|04|6/12/2023|8/2/2024|506,74||FACTURA D0010229
00000474|D0010214|FC|04|5/12/2023|8/2/2024|281,94||FACTURA D0010214
00000474|D0010215|FC|04|5/12/2023|8/2/2024|116,98||FACTURA D0010215
00000687|D0010220|FC|04|6/12/2023|8/2/2024|400,48||FACTURA D0010220
00000723|D0010186|FC|04|30/11/2023|8/2/2024|599,59||FACTURA D0010186
00000723|D0010187|FC|04|30/11/2023|8/2/2024|73,34||FACTURA D0010187
00000558|D0010455|FC|19|17/1/2024|16/2/2024|569,52||FACTURA D0010455
00000648|D0010267|FC|29|11/12/2023|8/2/2024|321,37||FACTURA D0010267
00000648|D0010291|FC|29|12/12/2023|8/2/2024|66,88||FACTURA D0010291
00000088|D0010456|FC|01|17/1/2024|16/2/2024|822,85||FACTURA D0010456
00000088|D0010457|FC|01|17/1/2024|16/2/2024|616,87||FACTURA D0010457
00000498|D0010453|FC|19|17/1/2024|16/2/2024|562,61||FACTURA D0010453
00000268|D0010340|NC||17/1/2024|17/1/2024|-203,37|DCTO.P.PAG|DCTO P/PAGO AL 20.00%
00000268|D0010368|NC||17/1/2024|17/1/2024|-12,16|DCTO.P.PAG|DCTO P/PAGO AL 20.00%
00000268|D0010340|CA|04|17/1/2024|8/2/2024|-813,49||CANC.MULT.REC.COB No.
00000268|D0010368|CA|04|17/1/2024|9/2/2024|-48,66||CANC.MULT.REC.COB No.
00000498|D0010458|FC|19|17/1/2024|16/2/2024|673,02||FACTURA D0010458
00000498|D0010454|FC|19|17/1/2024|16/2/2024|612,31||FACTURA D0010454
00000618|D0009584|CA|02|17/1/2024|27/11/2023|-817,50||FACTURA D0009584
00000430|D0010460|FC|21|17/1/2024|16/2/2024|742,02||FACTURA D0010460
00000110|D0010411|CA|34|18/1/2024|11/2/2024|-90,00||FACTURA D0010411
00000561|D0010461|FC|19|18/1/2024|17/2/2024|655,56||FACTURA D0010461
00000395|D0010188|CA|04|18/1/2024|8/2/2024|-300,00||FACTURA D0010188
00000736|D0010121|CA|04|18/1/2024|24/12/2023|-100,00||FACTURA D0010121
00000450|D0010462|FC|19|18/1/2024|17/2/2024|515,33||FACTURA D0010462
00000470|D0010313|NC||18/1/2024|18/1/2024|-211,94|DCTO.P.PAG|DCTO P/PAGO AL 20.00%
00000618|D0010469|FC|02|18/1/2024|3/3/2024|546,05||FACTURA D0010469
00000470|D0010313|CA|02|18/1/2024|7/2/2024|-847,76||FACTURA D0010313
00000088|D0009828|CA|01|18/1/2024|23/11/2023|-190,00||FACTURA D0009828
00000618|D0010470|FC|02|18/1/2024|3/3/2024|488,32||FACTURA D0010470
00000088|00003013|FC|01|18/1/2024|18/1/2024|3799,06||IVA CORRESPONDIENTE A LA FACTU
00000618|D0010472|FC|02|18/1/2024|3/3/2024|546,01||FACTURA D0010472
00000088|00003014|FC|01|18/1/2024|18/1/2024|2848,06||IVA CORRESPONDIENTE A LA FACTU
00000618|D0010473|FC|02|18/1/2024|3/3/2024|60,00||FACTURA D0010473
00000403|D0010459|FC|29|17/1/2024|16/2/2024|293,46||FACTURA D0010459
00000403|D0010474|FC|29|18/1/2024|17/2/2024|538,00||FACTURA D0010474
00000403|00003015|FC|29|18/1/2024|18/2/2024|2482,55||IVA CORRESPONDIENTE A LA FACTU
00000470|D0010475|FC|02|18/1/2024|17/2/2024|338,32||FACTURA D0010475
00000703|D0010322|CA|02|18/1/2024|7/2/2024|-3,93||FACTURA D0010322
00000716|D0010330|CA|02|18/1/2024|23/2/2024|-93,01||FACTURA D0010330
00000732|D0010476|FC|01|18/1/2024|17/2/2024|60,10||FACTURA D0010476
00000716|D0010330|NC||18/1/2024|18/1/2024|-305,51|DCTO.P.PAG|DCTO P/PAGO AL 20.00%
00000716|D0010331|NC||18/1/2024|18/1/2024|-250,97|DCTO.P.PAG|DCTO P/PAGO AL 20.00%
00000716|D0010332|NC||18/1/2024|18/1/2024|-101,70|DCTO.P.PAG|DCTO P/PAGO AL 20.00%
00000716|D0010346|NC||18/1/2024|18/1/2024|-15,96|DCTO.P.PAG|DCTO P/PAGO AL 20.00%
00000716|D0010330|CA|02|18/1/2024|23/2/2024|-1129,05||CANC.MULT.REC.COB No.
00000716|D0010331|CA|02|18/1/2024|23/2/2024|-1003,86||CANC.MULT.REC.COB No.
00000716|D0010332|CA|02|18/1/2024|23/2/2024|-406,82||CANC.MULT.REC.COB No.
00000716|D0010346|CA|02|18/1/2024|23/2/2024|-63,84||CANC.MULT.REC.COB No.
00000431|D0010189|CA|01|18/1/2024|8/2/2024|-500,00||FACTURA D0010189
00000354|D0010482|FC|01|18/1/2024|17/2/2024|341,44||FACTURA D0010482
00000696|D0010354|NC||18/1/2024|18/1/2024|-84,57|DCTO.P.PAG|DCTO P/PAGO AL 20.00%
00000696|D0010354|CA|19|18/1/2024|8/2/2024|-338,26||FACTURA D0010354
00000662|D0010327|NC||18/1/2024|18/1/2024|-165,29|DCTO.P.PAG|DCTO P/PAGO AL 20.00%
00000662|D0010400|NC||18/1/2024|18/1/2024|-11,49|DCTO.P.PAG|DCTO P/PAGO AL 20.00%
00000662|D0010327|CA|02|18/1/2024|7/2/2024|-661,17||CANC.MULT.REC.COB No.
00000662|D0010400|CA|02|18/1/2024|10/2/2024|-45,97||CANC.MULT.REC.COB No.
00000536|D0010408|NC||18/1/2024|18/1/2024|-149,97|DCTO.P.PAG|DCTO P/PAGO AL 20.00%
00000536|D0010408|NC|19|31/10/2023|31/10/2023|-80,38||DEVOLUCION No. NC000519
00000536|D0010408|CA|19|18/1/2024|10/2/2024|-519,49||FACTURA D0010408
00000051|00003009|NC|19|18/1/2024|18/1/2024|-1290,98|NCCLIESP|FACTURA:00003009
00000051|00003009|NC|19|18/1/2024|10/1/2024|-134,47||ACTIVIDADES ECONOMICAS
00000536|D0010483|FC|19|18/1/2024|17/2/2024|347,12||FACTURA D0010483
00000088|D0010484|FC|01|18/1/2024|17/2/2024|132,10||FACTURA D0010484
00000051|00003008|NC|19|18/1/2024|18/1/2024|-4227,75|NCCLIESP|FACTURA:00003008
00000742|D0010446|FC|05|17/1/2024|17/3/2024|552,69||FACTURA D0010446
00000742|D0010442|FC|05|17/1/2024|17/3/2024|672,10||FACTURA D0010442
00000742|D0010443|FC|05|17/1/2024|17/3/2024|890,95||FACTURA D0010443
00000051|00003008|ND|19|18/1/2024|18/1/2024|611,27|NCCLIESP|FACTURA:00003008
00000051|00003008|NC|19|18/1/2024|10/1/2024|-440,39||ACTIVIDADES ECONOMICAS
00000051|00003008|CA|19|18/1/2024|10/1/2024|-765,10||CANC.MULT.REC.COB No.
00000051|00003009|CA|19|18/1/2024|10/1/2024|-295,85||CANC.MULT.REC.COB No.
00000051|D0010317|NC||18/1/2024|18/1/2024|-245,07|DCTO.P.PAG|DCTO P/PAGO AL 20.00%
00000051|D0010318|NC||18/1/2024|18/1/2024|-74,83|DCTO.P.PAG|DCTO P/PAGO AL 20.00%
00000051|D0010317|CA|19|18/1/2024|7/2/2024|-9,64||FACTURA D0010317
00000133|D0010141|NC||18/1/2024|18/1/2024|-351,01|DCTO.P.PAG|DCTO P/PAGO AL 10.00%
00000133|D0010141|CA|01|18/1/2024|24/1/2024|-3000,00||FACTURA D0010141
00000618|D0010471|FC|02|18/1/2024|3/3/2024|488,40||FACTURA D0010471
00000330|D0010486|FC|02|18/1/2024|17/2/2024|479,58||FACTURA D0010486
00000631|D0010487|FC|02|18/1/2024|3/3/2024|2057,20||FACTURA D0010487
00000631|D0010488|FC|02|18/1/2024|3/3/2024|351,84||FACTURA D0010488
00000415|D0010489|FC|19|18/1/2024|17/2/2024|347,83||FACTURA D0010489
00000415|D0010490|FC|19|18/1/2024|17/2/2024|49,18||FACTURA D0010490
00000415|00003016|FC|19|18/1/2024|18/2/2024|283,36||IVA CORRESPONDIENTE A LA FACTU
00000403|D0010491|FC|29|18/1/2024|17/2/2024|667,05||FACTURA D0010491
00000666|D0010387|NC||18/1/2024|18/1/2024|-109,49|DCTO.P.PAG|DCTO P/PAGO AL 20.00%
00000666|D0010387|AB|02|18/1/2024|9/2/2024|-437,96||CANC.MULT.REC.COB No.
00000666|D0010234|AB|02|18/1/2024|8/2/2024|-2,04||CANC.MULT.REC.COB No.
00000731|D0010245|CA|19|19/1/2024|6/1/2024|-500,00||FACTURA D0010245
00000073|D0010492|FC|04|19/1/2024|18/2/2024|310,78||FACTURA D0010492
00000421|D0010493|FC|21|19/1/2024|18/2/2024|832,37||FACTURA D0010493
00000421|D0010495|FC|21|19/1/2024|18/2/2024|219,18||FACTURA D0010495
00000415|D0010494|FC|19|19/1/2024|18/2/2024|67,41||FACTURA D0010494
00000354|D0010482|NC|01|19/1/2024|19/1/2024|-63,91||DEVOLUCION No. NC000564
00000354|D0010496|FC|01|19/1/2024|18/2/2024|63,91||FACTURA D0010496
00000415|00003016|NC|19|19/1/2024|19/1/2024|-212,52|NCCLIESP|FACTURA:00003016
00000415|D0010490|CA|19|19/1/2024|17/2/2024|-49,18||FACTURA D0010490
00000415|00003016|CA|19|19/1/2024|18/2/2024|-70,84||IVA CORRESPONDIENTE A LA FACTU
00000081|D0010436|CA|30|19/1/2024|16/2/2024|-170,00||FACTURA D0010436
00000555|D0010320|NC||19/1/2024|19/1/2024|-226,59|DCTO.P.PAG|DCTO P/PAGO AL 20.00%
00000555|D0010343|NC||19/1/2024|19/1/2024|-31,25|DCTO.P.PAG|DCTO P/PAGO AL 20.00%
00000555|D0010320|CA|02|19/1/2024|7/2/2024|-906,37||CANC.MULT.REC.COB No.
00000555|D0010343|CA|02|19/1/2024|8/2/2024|-125,01||CANC.MULT.REC.COB No.
00000309|D0010497|FC|25|19/1/2024|18/2/2024|1268,54||FACTURA D0010497
00000309|D0010498|FC|25|19/1/2024|18/2/2024|115,84||FACTURA D0010498
00000330|D0010251|AB|02|19/1/2024|7/1/2024|-83,91||CANC.MULT.REC.COB No.
00000330|D0010486|AB|02|19/1/2024|17/2/2024|-16,09||CANC.MULT.REC.COB No.
00000043|D0009707|CA|01|19/1/2024|30/11/2023|-1000,00||FACTURA D0009707
00000710|D0010499|FC|19|19/1/2024|18/2/2024|307,66||FACTURA D0010499
00000682|D0010500|FC|02|19/1/2024|18/2/2024|854,75||FACTURA D0010500
00000051|D0010317|CA|19|19/1/2024|7/2/2024|-970,64||CANC.MULT.REC.COB No.
00000051|D0010318|CA|19|19/1/2024|7/2/2024|-299,34||CANC.MULT.REC.COB No.
00000429|D0010229|CA|04|19/1/2024|8/2/2024|-506,74||FACTURA D0010229
00000741|D0010389|NC||19/1/2024|19/1/2024|-59,36|DCTO.P.PAG|DCTO P/PAGO AL 20.00%
00000741|D0010390|NC||19/1/2024|19/1/2024|-92,77|DCTO.P.PAG|DCTO P/PAGO AL 20.00%
00000741|D0010391|NC||19/1/2024|19/1/2024|-17,56|DCTO.P.PAG|DCTO P/PAGO AL 20.00%
00000741|D0010388|NC|34|19/1/2024|9/2/2024|-85,63||DESCUENTO P/P 20%
00000741|D0010391|AB|34|19/1/2024|9/2/2024|-70,22||CANC.MULT.REC.COB No.
00000741|D0010390|AB|34|19/1/2024|9/2/2024|-371,08||CANC.MULT.REC.COB No.
00000741|D0010389|AB|34|19/1/2024|9/2/2024|-237,46||CANC.MULT.REC.COB No.
00000741|D0010388|AB|34|19/1/2024|9/2/2024|-342,53||CANC.MULT.REC.COB No.
00000341|D0009628|CA|05|19/1/2024|4/11/2023|-150,00||FACTURA D0009628
00000455|D0010501|FC|21|19/1/2024|18/2/2024|318,34||FACTURA D0010501
00000354|D0010496|NC|01|19/1/2024|19/1/2024|-63,91||DEVOLUCION No. NC000564
00000414|D0010356|NC||19/1/2024|19/1/2024|-102,38|DCTO.P.PAG|DCTO P/PAGO AL 20.00%
00000414|D0010361|NC||19/1/2024|19/1/2024|-96,43|DCTO.P.PAG|DCTO P/PAGO AL 20.00%
00000414|D0010363|NC||19/1/2024|19/1/2024|-104,57|DCTO.P.PAG|DCTO P/PAGO AL 20.00%
00000414|D0010395|NC||19/1/2024|19/1/2024|-113,72|DCTO.P.PAG|DCTO P/PAGO AL 20.00%
00000414|D0010396|NC||19/1/2024|19/1/2024|-118,54|DCTO.P.PAG|DCTO P/PAGO AL 20.00%
00000414|D0010401|NC||19/1/2024|19/1/2024|-14,42|DCTO.P.PAG|DCTO P/PAGO AL 20.00%
00000414|D0010401|CA|02|19/1/2024|25/2/2024|-57,68||CANC.MULT.REC.COB No.
00000414|D0010361|CA|02|19/1/2024|23/2/2024|-385,73||CANC.MULT.REC.COB No.
00000414|D0010356|CA|02|19/1/2024|23/2/2024|-409,51||CANC.MULT.REC.COB No.
00000414|D0010363|CA|02|19/1/2024|23/2/2024|-418,27||CANC.MULT.REC.COB No.
00000414|D0010396|CA|02|19/1/2024|24/2/2024|-474,15||CANC.MULT.REC.COB No.
00000414|D0010395|CA|02|19/1/2024|24/2/2024|-454,86||CANC.MULT.REC.COB No.
00000088|00003013|NC|01|19/1/2024|19/1/2024|-2849,30|NCCLIESP|FACTURA:00003013
00000088|00003014|NC|01|19/1/2024|19/1/2024|-2136,05|NCCLIESP|FACTURA:00003014
00000088|D0010457|NC||19/1/2024|19/1/2024|-123,37|DCTO.P.PAG|DCTO P/PAGO AL 20.00%
00000088|00003014|CA|01|19/1/2024|18/1/2024|-712,01||IVA CORRESPONDIENTE A LA FACTU
00000088|D0010457|CA|01|19/1/2024|16/2/2024|-493,50||FACTURA D0010457
00000357|D0009182|AB|02|19/1/2024|17/9/2023|-61,60||CANC.MULT.REC.COB No.
00000357|D0009184|AB|02|19/1/2024|17/9/2023|-420,54||CANC.MULT.REC.COB No.
00000357|D0009210|AB|02|19/1/2024|17/9/2023|-23,70||CANC.MULT.REC.COB No.
00000357|D0009348|AB|02|19/1/2024|21/9/2023|-219,16||CANC.MULT.REC.COB No.
00000685|D0010410|NC||19/1/2024|19/1/2024|-100,51|DCTO.P.PAG|DCTO P/PAGO AL 20.00%
00000685|D0010410|CA|33|19/1/2024|10/2/2024|-402,03||FACTURA D0010410
00000321|00002999|NC|02|19/1/2024|29/11/2023|-1334,19||IVA CORRESPONDIENTE A LA FACTU
00000321|00003000|NC|02|19/1/2024|29/11/2023|-1234,94||IVA CORRESPONDIENTE A LA FACTU
00000618|D0010503|FC|02|19/1/2024|4/3/2024|378,88||FACTURA D0010503
00000741|00003010|CA|34|22/1/2024|10/1/2024|-1365,47||IVA CORRESPONDIENTE A LA FACTU
00000357|D0009348|CA|02|22/1/2024|21/9/2023|-48,53||FACTURA D0009348
00000738|D0010208|CA|35|22/1/2024|4/1/2024|-215,00||FACTURA D0010208
00000081|D0010436|CA|30|22/1/2024|16/2/2024|-200,00||FACTURA D0010436
00000704|D0010280|CA|34|22/1/2024|8/2/2024|-300,00||FACTURA D0010280
00000700|D0009853|NC|34|22/1/2024|22/1/2024|-45,00||DEVOLUCION No. NC000565
00000704|D0010280|NC|34|22/1/2024|22/1/2024|-59,50||DEVOLUCION No. NC000566
00000492|D0010505|FC|04|22/1/2024|21/2/2024|589,45||FACTURA D0010505
00000492|D0010506|FC|04|22/1/2024|21/2/2024|335,90||FACTURA D0010506
00000492|D0010507|FC|04|22/1/2024|21/2/2024|581,22||FACTURA D0010507
00000060|D0010508|FC|01|22/1/2024|21/2/2024|207,71||FACTURA D0010508
00000466|D0010221|NC|33|22/1/2024|22/1/2024|-87,55||DEVOLUCION No. NC000567
00000498|D0010453|NC|19|16/1/2024|16/1/2024|-70,11||DEVOLUCION No. NC000561
00000663|D0010510|FC|04|22/1/2024|21/2/2024|606,92||FACTURA D0010510
00000663|D0010509|FC|04|22/1/2024|21/2/2024|719,06||FACTURA D0010509
00000413|D0010512|FC|02|22/1/2024|21/2/2024|400,09||FACTURA D0010512
00000100|D0010516|FC|25|22/1/2024|21/2/2024|523,30||FACTURA D0010516
00000743|D0010517|FC|34|22/1/2024|21/2/2024|345,31||FACTURA D0010517
00000345|D0010090|CA|02|22/1/2024|21/12/2023|-35,92||FACTURA D0010090
00000046|D0010518|FC|02|22/1/2024|21/2/2024|574,65||FACTURA D0010518
00000554|D0010243|CA|02|22/1/2024|6/1/2024|-130,00||FACTURA D0010243
00000689|D0010393|NC||22/1/2024|22/1/2024|-263,83|DCTO.P.PAG|DCTO P/PAGO AL 20.00%
00000689|D0010393|CA|04|22/1/2024|9/2/2024|-1055,32||FACTURA D0010393
00000278|D0010519|FC|04|22/1/2024|21/2/2024|350,88||FACTURA D0010519
00000082|D0010425|CA|02|22/1/2024|15/2/2024|-100,00||FACTURA D0010425
00000403|D0010274|CA|29|22/1/2024|10/1/2024|-750,13||CANC.MULT.REC.COB No.
00000403|D0010275|CA|29|22/1/2024|10/1/2024|-268,30||CANC.MULT.REC.COB No.
00000037|D0010511|FC|04|22/1/2024|21/2/2024|321,01||FACTURA D0010511
00000100|D0010321|NC||22/1/2024|22/1/2024|-96,34|DCTO.P.PAG|DCTO P/PAGO AL 20.00%
00000385|D0010513|FC|25|22/1/2024|22/3/2024|1671,00||FACTURA D0010513
00000385|D0010514|FC|25|22/1/2024|22/3/2024|960,18||FACTURA D0010514
00000385|D0010515|FC|25|22/1/2024|22/3/2024|1282,91||FACTURA D0010515
00000100|D0010160|AB|25|22/1/2024|8/2/2024|-842,78||CANC.MULT.REC.COB No.
00000100|D0010321|AB|25|22/1/2024|7/2/2024|-369,22||CANC.MULT.REC.COB No.
00000081|D0010436|NC||22/1/2024|22/1/2024|-117,43|DCTO.P.PAG|DCTO P/PAGO AL 20.00%
00000081|D0010436|CA|30|22/1/2024|16/2/2024|-99,71||FACTURA D0010436
00000403|D0010521|FC|29|22/1/2024|21/2/2024|829,92||FACTURA D0010521
00000088|D0009828|NC|01|22/1/2024|22/1/2024|-51,68||DEVOLUCION No. NC000568
00000413|D0010512|NC||23/1/2024|23/1/2024|-80,02|DCTO.P.PAG|DCTO P/PAGO AL 20.00%
00000413|D0010512|CA|02|23/1/2024|21/2/2024|-320,07||FACTURA D0010512
00000709|D0009446|AB|01|23/1/2024|14/10/2023|-57,97||CANC.MULT.REC.COB No.
00000709|D0009447|AB|01|23/1/2024|14/10/2023|-42,03||CANC.MULT.REC.COB No.
00000503|D0009970|CA|01|23/1/2024|9/1/2024|-587,28||CANC.MULT.REC.COB No.
00000503|D0010023|CA|01|23/1/2024|9/1/2024|-296,93||CANC.MULT.REC.COB No.
00000492|D0010520|FC|04|22/1/2024|21/2/2024|41,59||FACTURA D0010520
00000503|00002987|CA|01|23/1/2024|9/1/2024|-420,21||IVA CORRESPONDIENTE A LA FACTU
00000345|D0010090|CA|02|23/1/2024|21/12/2023|-97,10||FACTURA D0010090
00000039|D0010452|NC||23/1/2024|23/1/2024|-93,61|DCTO.P.PAG|DCTO P/PAGO AL 20.00%
00000039|D0010452|CA|02|23/1/2024|16/2/2024|-374,44||FACTURA D0010452
00000378|D0010062|NC|01|23/1/2024|23/1/2024|-31,05||DEVOLUCION No. NC000569
00000596|D0010071|NC|01|23/1/2024|23/1/2024|-118,95||DEVOLUCION No. NC000570
00000051|D0010317|NC|19|23/1/2024|23/1/2024|-62,91||DEVOLUCION No. NC000571
00000347|D0008816|AB|01|23/1/2024|12/8/2023|-74,06||CANC.MULT.REC.COB No.
00000347|D0010223|AB|01|23/1/2024|8/2/2024|-175,94||CANC.MULT.REC.COB No.
00000139|D0010372|FC|02|10/1/2024|10/3/2024|862,10||FACTURA D0010372
00000139|D0010373|FC|02|10/1/2024|10/3/2024|850,92||FACTURA D0010373
00000139|D0010374|FC|02|10/1/2024|10/3/2024|802,61||FACTURA D0010374
00000139|D0010375|FC|02|10/1/2024|10/3/2024|853,45||FACTURA D0010375
00000139|D0010376|FC|02|10/1/2024|10/3/2024|833,35||FACTURA D0010376
00000139|D0010377|FC|02|10/1/2024|10/3/2024|855,51||FACTURA D0010377
00000139|D0010378|FC|02|10/1/2024|10/3/2024|811,08||FACTURA D0010378
00000139|D0010379|FC|02|10/1/2024|10/3/2024|183,78||FACTURA D0010379
00000551|D0010193|NC|04|23/1/2024|23/1/2024|-70,50||DEVOLUCION No. NC000573
00000395|D0010188|NC|04|23/1/2024|23/1/2024|-6,55||DEVOLUCION No. NC000574
00000268|D0010202|NC|04|23/1/2024|23/1/2024|-32,96||DEVOLUCION No. NC000575
00000309|00003017|FC|25|23/1/2024|23/1/2024|7329,12||IVA CORRESPONDIENTE A LA FACTU
00000309|00003018|FC|25|23/1/2024|23/1/2024|669,28||IVA CORRESPONDIENTE A LA FACTU
00000229|00003019|FC|04|23/1/2024|23/1/2024|3312,48||IVA CORRESPONDIENTE A LA FACTU
00000229|00003020|FC|04|23/1/2024|23/1/2024|2982,98||IVA CORRESPONDIENTE A LA FACTU
00000229|D0010240|NC|04|23/1/2024|23/1/2024|-52,00||DEVOLUCION No. NC000577
00000403|00003015|NC|29|23/1/2024|23/1/2024|-1861,91|NCCLIESP|FACTURA:00003015
00000403|00003015|CA|29|23/1/2024|18/2/2024|-620,64||IVA CORRESPONDIENTE A LA FACTU
00000403|00003015|ND|29|23/1/2024|23/1/2024|465,48|VD003257|N/D. POR IGTF
00000403|00003015|CA|29|23/1/2024|18/2/2024|-465,48||PAGO I.G.T.F.
00000710|D0010524|FC|19|23/1/2024|22/2/2024|20,19||FACTURA D0010524
00000700|D0009853|ND|34|23/1/2024|23/1/2024|45,00|VD003258|FACTURA D0009853
00000710|D0010524|NC|19|23/1/2024|23/1/2024|-20,19||DEVOLUCION No. NC000572
00000729|D0010417|NC||23/1/2024|23/1/2024|-66,70|DCTO.P.PAG|DCTO P/PAGO AL 20.00%
00000729|D0010417|CA|04|23/1/2024|14/2/2024|-266,82||FACTURA D0010417
00000341|D0009628|CA|05|23/1/2024|4/11/2023|-40,00||FACTURA D0009628
00000734|D0010525|FC|25|23/1/2024|22/2/2024|252,84||FACTURA D0010525
00000734|D0010526|FC|25|23/1/2024|22/2/2024|603,87||FACTURA D0010526
00000633|D0010527|FC|25|23/1/2024|22/2/2024|223,28||FACTURA D0010527
00000633|D0010528|FC|25|23/1/2024|22/2/2024|531,76||FACTURA D0010528
00000354|D0010482|NC||23/1/2024|23/1/2024|-68,29|DCTO.P.PAG|DCTO P/PAGO AL 20.00%
00000354|D0007019|ND|01|23/1/2024|29/12/2022|10,08||CANC.MULT.REC.COB No.
00000354|D0010482|CA|01|23/1/2024|17/2/2024|-209,24||CANC.MULT.REC.COB No.
00000673|D0010529|FC|21|23/1/2024|22/2/2024|620,97||FACTURA D0010529
00000088|D0010530|FC|01|23/1/2024|22/2/2024|89,62||FACTURA D0010530
00000738|D0010208|FC|35|5/12/2023|8/2/2024|598,34||FACTURA D0010208
00000738|D0010209|FC|35|5/12/2023|8/2/2024|335,79||FACTURA D0010209
00000738|D0010210|FC|35|5/12/2023|8/2/2024|65,40||FACTURA D0010210
00000648|D0010180|FC|29|30/11/2023|8/2/2024|607,56||FACTURA D0010180
00000704|D0010280|CA|34|24/1/2024|8/2/2024|-70,70||CANC.MULT.REC.COB No.
00000704|D0010282|CA|34|24/1/2024|8/2/2024|-122,07||CANC.MULT.REC.COB No.
00000535|D0010424|NC||24/1/2024|24/1/2024|-89,24|DCTO.P.PAG|DCTO P/PAGO AL 20.00%
00000535|D0010424|CA|33|24/1/2024|14/2/2024|-356,97||FACTURA D0010424
00000197|00002990|NC|01|24/1/2024|20/12/2023|-3205,84||IVA CORRESPONDIENTE A LA FACTU
00000193|D0010532|FC|30|24/1/2024|23/2/2024|2580,95||FACTURA D0010532
00000193|D0010533|FC|30|24/1/2024|23/2/2024|60,67||FACTURA D0010533
00000095|D0010535|FC|34|24/1/2024|23/2/2024|872,34||FACTURA D0010535
00000140|D0010522|FC|30|23/1/2024|22/2/2024|585,08||FACTURA D0010522
00000321|00002999|CA|02|24/1/2024|29/11/2023|-444,74||CANC.MULT.REC.COB No.
00000321|00003000|CA|02|24/1/2024|29/11/2023|-411,64||CANC.MULT.REC.COB No.
00000734|00003021|FC|25|24/1/2024|24/1/2024|1169,30||IVA CORRESPONDIENTE A LA FACTU
00000633|00003022|FC|25|24/1/2024|24/1/2024|1032,59||IVA CORRESPONDIENTE A LA FACTU
00000744|D0010536|FC|29|24/1/2024|23/2/2024|305,44||FACTURA D0010536
00000043|D0010537|FC|01|24/1/2024|23/2/2024|1550,86||FACTURA D0010537
00000100|D0010321|CA|25|24/1/2024|7/2/2024|-16,14||FACTURA D0010321
00000713|D0010450|NC||24/1/2024|24/1/2024|-109,03|DCTO.P.PAG|DCTO P/PAGO AL 20.00%
00000713|D0010450|CA|30|24/1/2024|16/2/2024|-436,12||FACTURA D0010450
00000450|D0010462|NC||24/1/2024|24/1/2024|-103,07|DCTO.P.PAG|DCTO P/PAGO AL 20.00%
00000450|D0010462|CA|19|24/1/2024|17/2/2024|-412,26||FACTURA D0010462
00000400|00003023|FC|02|24/1/2024|24/1/2024|1155,76||IVA CORRESPONDIENTE A LA FACTU
00000088|D0009846|NC||24/1/2024|24/1/2024|-35,00|DCTO.P.PAG|DCTO P/PAGO AL 20.00%
00000088|D0009828|ND|01|24/1/2024|23/11/2023|4,41||CANC.MULT.REC.COB No.
00000088|D0009846|AB|01|24/1/2024|24/11/2023|-114,41||CANC.MULT.REC.COB No.
00000048|D0010326|FC|34|8/1/2024|7/2/2024|586,05||FACTURA D0010326
00000048|D0010464|FC|34|18/1/2024|18/3/2024|973,52||FACTURA D0010464
00000048|D0010465|FC|34|18/1/2024|18/3/2024|1101,34||FACTURA D0010465
00000048|D0010466|FC|34|18/1/2024|18/3/2024|667,64||FACTURA D0010466
00000048|D0010467|FC|34|18/1/2024|18/3/2024|1089,13||FACTURA D0010467
00000048|D0010468|FC|34|18/1/2024|18/3/2024|436,72||FACTURA D0010468
00000400|D0010020|CA|02|24/1/2024|15/12/2023|-200,00||FACTURA D0010020
00000431|D0010538|FC|01|24/1/2024|23/2/2024|768,36||FACTURA D0010538
00000400|D0010019|CA|02|24/1/2024|15/12/2023|-244,27||CANC.MULT.REC.COB No.
00000400|D0010020|CA|02|24/1/2024|15/12/2023|-55,73||CANC.MULT.REC.COB No.
00000060|D0010539|FC|01|25/1/2024|24/2/2024|136,53||FACTURA D0010539
00000727|D0010437|NC||25/1/2024|25/1/2024|-134,91|DCTO.P.PAG|DCTO P/PAGO AL 20.00%
00000727|D0010437|CA|35|25/1/2024|16/2/2024|-539,62||FACTURA D0010437
00000393|D0010418|NC||25/1/2024|25/1/2024|-205,74|DCTO.P.PAG|DCTO P/PAGO AL 20.00%
00000393|D0010419|NC||25/1/2024|25/1/2024|-106,98|DCTO.P.PAG|DCTO P/PAGO AL 20.00%
00000393|D0010429|NC||25/1/2024|25/1/2024|-15,63|DCTO.P.PAG|DCTO P/PAGO AL 20.00%
00000393|D0010418|CA|04|25/1/2024|14/2/2024|-822,95||CANC.MULT.REC.COB No.
00000393|D0010419|CA|04|25/1/2024|14/2/2024|-427,90||CANC.MULT.REC.COB No.
00000393|D0010429|CA|04|25/1/2024|15/2/2024|-62,50||CANC.MULT.REC.COB No.
